EMP_Sat_OnPrem_mean,last_evaluation,Emp_Identity,Emp_Position,LinkedIn_Hits,number_project,Sensor_Proximity(1-highest/10-lowest),EMP_Engagement_mean,Sensor_Heartbeat(Average/Min),Percent_Remote,average_montly_hours,Emp_Role,time_spend_company,Emp_Title,EMP_Sat_Remote_mean,Emp_Competitive_mean,Sensor_StepCount,promotion_last_5years,left_Company,Work_accident
3.5,0.72,4,3,3,5,6,4.2,75,0.8,265,3,3,2,4.2,2.2,5837,0,0,0
3.5,0.84,5,5,3,4,1,4.2,80,0.8,206,5,7,5,4.2,3.2,4991,1,0,0
3.8,0.47,1,2,45,2,7,1.8,75,0.4,149,1,3,1,2.4,2.4,1654,0,1,0
3.5,0.96,4,3,8,5,1,4.2,79,0.8,260,2,3,2,4.6,3.2,4535,0,0,0
3.5,0.74,3,2,4,5,7,4.2,70,0.8,132,4,3,2,4.2,3.2,4475,0,0,0
3.5,0.81,1,2,10,6,3,1.8,85,0.8,268,2,4,2,4.2,2.4,1170,0,1,0
3.5,0.86,2,3,8,4,6,4.2,77,0.8,227,3,2,3,4.2,2.8,4878,0,0,0
3.8,0.46,1,1,27,2,8,1.8,71,0.4,134,1,3,1,2.4,1.8,7904,0,1,0
3.5,0.95,1,2,5,7,2,1.8,90,0.8,300,2,4,1,4.2,2.6,1244,0,1,0
3.8,0.56,2,2,46,2,8,1.8,61,0.4,140,1,3,2,2.4,1.8,6167,0,1,0
1.8,0.67,1,1,11,3,9,4.2,70,0.5,178,1,3,1,4.2,2.4,1481,0,0,0
1.8,0.67,2,1,4,3,8,4.2,90,0.5,199,2,2,1,4.2,2.6,3553,0,0,0
3.5,0.85,4,2,3,4,2,4.2,76,0.8,201,2,10,3,4.2,3.0,4202,0,0,0
1.8,0.69,2,2,5,6,7,4.2,88,0.5,131,2,5,2,4.2,3.4,1718,0,0,0
3.8,0.51,1,1,41,2,10,1.8,70,0.4,146,2,3,2,2.4,1.8,6732,0,1,0
0.0,1.0,1,2,2,5,1,1.8,85,0.8,246,1,5,2,4.6,2.2,1185,0,1,0
3.5,0.97,3,4,4,5,6,4.2,76,0.8,208,2,8,2,4.6,2.8,5155,0,0,1
3.5,0.86,4,3,10,5,4,4.2,78,0.8,125,3,3,2,4.2,3.4,4997,0,0,1
3.5,0.74,4,4,7,3,1,4.2,75,0.8,156,4,3,4,4.2,2.4,4636,0,0,0
3.8,0.48,2,1,54,6,10,4.2,76,0.4,270,1,5,1,2.4,3.2,2117,0,0,0
3.5,0.84,3,3,5,4,3,4.2,85,0.8,200,4,2,2,4.2,2.6,5249,0,0,0
3.5,0.84,2,3,9,3,2,4.2,75,0.8,270,4,6,2,4.2,3.8,4195,0,0,0
1.8,0.65,1,1,52,5,10,4.2,85,0.5,178,1,7,2,4.2,3.0,1824,0,0,1
3.5,0.8,3,2,9,4,3,4.2,78,0.8,249,3,5,3,4.2,3.2,4396,0,0,0
3.5,0.86,2,2,7,4,7,4.2,75,0.8,215,3,2,2,4.2,2.4,5151,0,0,0
3.5,0.83,2,2,6,4,5,4.2,77,0.8,246,2,2,2,4.2,2.4,4908,0,0,0
3.8,0.6,1,1,39,5,7,4.2,78,0.4,261,1,8,2,4.2,2.4,2103,0,0,0
3.8,0.56,1,2,62,4,6,4.2,75,0.4,266,2,2,1,2.4,1.6,3336,0,0,0
3.8,0.38,1,1,61,6,6,4.2,86,0.4,165,2,3,2,2.4,2.4,1265,0,0,0
1.8,0.62,2,1,57,6,8,1.8,86,0.4,294,2,4,2,4.2,2.2,1265,0,1,0
3.8,0.59,2,2,23,6,8,4.2,85,0.4,121,1,5,1,2.4,2.2,1734,0,0,0
3.5,0.88,3,3,8,5,6,4.2,77,0.8,260,3,3,2,4.2,3.4,4586,0,0,0
3.8,0.46,2,2,41,3,10,4.2,75,0.4,121,1,3,1,2.4,3.0,1196,0,0,0
3.8,0.54,1,2,49,2,9,1.8,71,0.4,148,1,3,2,2.4,3.0,1955,0,1,0
3.5,0.99,1,2,1,5,1,1.8,86,0.8,241,1,5,2,4.6,3.0,1146,0,1,0
3.5,0.71,4,3,4,5,8,4.2,78,0.8,243,3,3,4,4.2,3.2,4420,0,0,0
3.5,0.72,4,2,3,3,3,4.2,76,0.8,216,3,4,2,4.2,3.4,4934,0,0,0
1.8,0.67,1,2,3,4,6,4.2,90,0.5,191,1,3,1,4.2,1.8,2353,0,0,1
3.5,0.77,4,3,3,5,9,4.2,80,0.8,222,3,2,2,4.2,3.2,4460,0,0,0
3.8,0.45,1,1,57,3,9,4.2,73,0.4,100,2,8,1,2.4,3.2,1607,0,0,1
3.8,0.55,2,2,58,2,10,1.8,63,0.4,138,1,3,2,2.4,2.4,6424,0,1,0
3.8,0.59,4,1,19,3,8,4.2,78,0.4,207,5,7,2,2.4,1.6,2182,1,0,0
3.5,0.91,3,4,6,5,8,4.2,75,0.8,242,3,3,3,4.2,3.0,5013,0,0,1
3.5,1.0,3,3,6,6,9,4.2,78,0.8,206,3,2,2,4.6,3.0,5646,0,0,0
3.5,0.94,1,2,6,5,9,1.8,85,0.8,218,1,6,1,4.2,1.8,1519,0,1,0
3.5,0.91,2,2,5,4,8,4.2,77,0.8,134,2,4,3,4.2,3.6,4507,0,0,0
3.5,0.87,1,2,10,5,1,1.8,86,0.8,263,1,4,1,4.2,2.2,1995,0,1,0
3.5,0.95,3,3,10,3,7,4.2,77,0.8,246,4,3,2,4.2,2.2,4707,0,0,0
3.8,0.46,2,2,64,2,8,1.8,60,0.4,130,1,3,1,2.4,1.8,1682,0,1,0
3.5,0.86,3,4,7,3,7,4.2,71,0.8,199,3,3,4,4.2,3.4,4377,0,0,0
3.5,0.87,1,1,3,6,6,1.8,85,0.8,273,1,4,1,4.2,1.6,1361,0,1,0
3.5,0.96,4,2,9,4,7,4.2,79,0.8,268,3,3,2,4.2,3.0,5521,0,0,0
3.8,0.55,1,1,24,5,7,4.2,75,0.4,281,1,3,1,2.4,2.4,2463,0,0,1
3.8,0.5,1,2,16,4,7,4.2,89,0.4,187,1,5,2,2.4,1.8,2034,0,0,1
3.5,0.76,3,2,4,4,6,4.2,77,0.8,254,4,4,2,4.2,2.2,5137,0,0,0
3.8,0.53,2,1,11,3,8,4.2,79,0.4,217,2,3,2,2.4,1.8,3163,0,0,0
3.5,0.82,2,1,3,6,6,1.8,88,0.8,249,1,4,1,4.2,2.8,1710,0,1,0
3.8,0.47,2,2,30,2,7,1.8,64,0.4,130,1,3,1,2.4,2.4,1612,0,1,0
1.8,0.62,1,1,61,6,8,4.2,90,0.4,171,2,5,2,4.2,2.6,1947,0,0,1
3.5,0.78,3,3,10,3,4,4.2,75,0.8,264,4,4,2,4.2,3.0,4265,0,0,0
3.5,0.97,3,4,8,5,8,4.2,80,0.8,145,3,2,2,4.6,2.8,4485,0,0,0
3.5,0.82,3,3,3,3,5,4.2,76,0.8,263,2,6,3,4.2,3.6,4429,0,0,0
3.8,0.47,1,1,55,2,10,1.8,68,0.4,152,2,3,1,2.4,2.4,1483,0,1,0
3.8,0.52,2,1,62,2,6,1.8,75,0.4,155,1,3,2,2.4,2.0,1090,0,1,0
3.8,0.49,1,2,51,4,8,4.2,79,0.4,240,2,2,2,2.4,3.4,3146,0,0,0
3.5,0.89,2,3,2,4,2,4.2,78,0.8,251,4,2,2,4.2,2.4,4800,0,0,0
1.8,0.63,2,1,61,6,10,4.2,79,0.4,241,2,6,2,4.2,3.4,2806,0,0,0
3.8,0.5,2,1,5,4,8,4.2,86,0.4,159,1,2,1,2.4,2.8,1886,0,0,0
1.8,0.65,1,2,59,5,9,4.2,86,0.4,161,2,3,1,4.2,2.8,1037,0,0,0
3.8,0.52,1,1,32,3,6,4.2,76,0.4,236,1,3,1,2.4,2.0,3537,0,0,0
3.5,0.79,4,2,10,5,7,4.2,77,0.8,230,2,10,3,4.2,3.8,5619,0,0,0
3.8,0.42,2,2,31,2,9,4.2,73,0.4,127,2,4,1,2.4,2.0,1228,0,0,0
3.5,0.98,4,2,5,2,2,4.2,70,0.8,163,4,3,2,4.6,2.4,5887,0,0,0
3.5,0.92,4,3,2,4,7,4.2,76,0.8,248,3,3,3,4.2,2.4,5028,0,0,1
3.5,0.91,1,2,3,5,8,1.8,85,0.8,291,2,4,1,4.2,1.8,1663,0,1,0
3.5,0.94,3,4,1,5,1,4.2,75,0.8,273,3,4,4,4.2,2.4,5119,0,0,0
3.5,0.86,3,4,10,3,5,4.2,72,0.8,136,3,2,3,4.2,4.2,5749,0,0,0
3.5,0.72,4,3,5,3,1,4.2,76,0.8,202,2,3,2,4.2,2.0,5169,0,0,1
0.0,1.0,3,3,2,3,4,4.2,76,0.8,141,4,2,3,4.6,3.8,5923,0,0,1
1.8,0.62,1,2,51,3,9,4.2,75,0.4,203,1,2,1,4.2,2.4,3976,0,0,0
3.8,0.46,2,2,36,2,7,1.8,69,0.4,158,1,3,1,2.4,2.8,1802,0,1,0
3.5,0.94,2,2,5,6,8,1.8,85,0.8,285,1,4,1,4.2,2.8,1631,0,1,0
3.5,0.89,2,2,8,6,6,1.8,89,0.8,309,2,4,2,4.2,2.6,1289,0,1,0
3.8,0.52,1,1,25,3,10,4.2,75,0.4,224,2,3,1,2.4,1.6,3945,0,0,0
3.5,0.94,2,3,2,4,1,4.2,70,0.8,175,4,3,2,4.2,2.0,5861,0,0,0
1.8,0.64,2,2,35,3,7,4.2,75,0.4,254,2,3,1,4.2,2.4,2965,0,0,0
3.5,0.85,1,1,5,7,5,1.8,89,0.8,310,1,5,2,4.2,2.8,1563,0,1,0
3.5,0.74,2,3,4,3,7,4.2,80,0.8,204,3,3,2,4.2,2.6,5900,0,0,0
3.8,0.48,1,2,53,3,7,4.2,65,0.4,135,2,3,1,2.4,2.4,1912,0,0,1
1.8,0.67,1,1,10,4,8,4.2,86,0.5,141,2,2,2,4.2,2.0,1340,0,0,1
3.5,1.0,2,1,7,4,7,1.8,89,0.8,268,2,5,1,4.6,2.8,1932,0,1,0
3.8,0.59,1,2,43,4,10,4.2,77,0.4,273,1,2,2,2.4,2.2,3462,0,0,0
3.8,0.49,1,2,40,2,8,1.8,61,0.4,131,1,3,2,2.4,2.6,1924,0,1,0
1.8,0.68,1,2,16,3,10,4.2,61,0.5,143,2,3,1,4.2,2.6,1343,0,0,0
3.5,0.94,2,4,2,4,9,4.2,79,0.8,246,4,2,2,4.2,3.4,4633,0,0,1
3.8,0.61,1,1,17,3,9,4.2,80,0.4,213,1,6,2,4.2,2.0,2424,0,0,0
3.8,0.46,1,1,41,2,6,1.8,71,0.4,151,1,3,1,2.4,2.0,1617,0,1,0
3.8,0.48,1,2,23,2,9,4.2,80,0.4,285,1,5,1,2.4,2.0,2922,0,0,0
3.5,0.96,1,1,2,6,6,1.8,89,0.8,301,2,5,2,4.2,2.2,1452,0,1,0
3.5,0.91,2,4,6,6,5,4.2,79,0.8,247,2,6,3,4.2,2.8,4691,0,0,0
3.8,0.54,2,2,45,2,7,1.8,69,0.4,151,1,3,2,2.4,2.4,1059,0,1,0
3.5,0.93,3,2,8,4,5,4.2,71,0.8,141,4,2,2,4.2,2.4,4331,0,0,0
3.5,1.0,1,1,2,4,2,1.8,85,0.8,249,2,5,2,4.6,3.2,1195,0,1,0
3.5,0.9,2,3,2,3,8,4.2,86,0.8,200,4,3,3,4.2,3.0,4777,0,0,0
3.8,0.54,1,2,18,4,7,4.2,75,0.4,244,2,3,1,2.4,2.4,3151,0,0,0
3.5,0.79,4,3,6,3,3,4.2,76,0.8,242,2,2,2,4.2,2.4,5635,0,0,0
3.5,0.75,4,3,2,2,8,4.2,80,0.8,271,2,6,2,4.2,3.4,4237,0,0,0
3.5,0.72,3,3,6,5,7,4.2,76,0.8,245,3,3,2,4.2,2.8,4343,0,0,1
3.5,0.71,3,3,7,3,9,4.2,70,0.8,152,2,4,4,4.2,3.6,5943,0,0,1
3.8,0.58,1,2,59,5,10,4.2,87,0.4,199,2,4,2,2.4,2.4,2885,0,0,0
3.5,0.82,1,1,10,6,6,1.8,85,0.8,250,2,4,1,4.2,3.0,1623,0,1,0
3.5,0.71,3,2,6,3,3,4.2,78,0.8,211,2,2,2,4.2,3.0,6000,0,0,0
3.5,0.97,1,2,8,5,8,1.8,87,0.8,235,1,5,1,4.6,2.0,1332,0,1,0
3.5,0.93,2,2,10,4,8,1.8,90,0.8,246,2,5,2,4.2,2.0,1646,0,1,0
3.5,0.77,4,3,7,3,8,4.2,80,0.8,190,2,4,4,4.2,3.0,5963,0,0,0
3.5,0.9,2,1,6,4,7,1.8,87,0.8,226,1,5,1,4.2,2.6,1510,0,1,0
3.5,0.78,4,2,3,3,1,4.2,70,0.8,197,3,2,2,4.2,3.0,4865,0,0,0
3.8,0.5,1,2,60,6,7,4.2,76,0.4,264,2,6,1,2.4,2.6,2494,0,0,0
3.5,0.98,3,4,3,5,3,4.2,90,0.8,200,4,3,4,4.6,2.2,4225,0,0,0
3.5,0.84,3,3,1,3,2,4.2,74,0.8,176,4,3,3,4.2,3.6,5168,0,0,0
3.5,0.87,2,1,1,5,7,1.8,85,0.8,242,2,5,2,4.2,2.6,1824,0,1,0
3.5,0.76,2,3,2,3,9,4.2,74,0.8,190,4,3,2,4.2,2.6,4468,0,0,1
3.8,0.48,2,1,61,2,9,1.8,60,0.4,155,1,3,2,2.4,1.8,6662,0,1,0
3.5,0.96,2,1,6,5,8,1.8,89,0.8,275,1,5,1,4.6,2.2,1156,0,1,0
3.8,0.54,1,1,56,2,7,1.8,63,0.4,153,1,3,1,2.4,1.8,6768,0,1,0
3.8,0.53,2,2,15,4,7,4.2,78,0.4,214,2,2,2,2.4,3.0,3073,0,0,0
3.5,0.96,2,3,5,3,8,4.2,70,0.8,179,3,2,2,4.2,3.0,4882,0,0,0
3.8,0.57,1,1,1,3,10,4.2,87,0.4,198,2,3,1,2.4,2.8,3667,0,0,0
3.5,0.93,2,1,3,6,3,1.8,90,0.8,271,2,4,2,4.2,3.2,1636,0,1,0
3.8,0.58,1,1,15,3,6,4.2,77,0.4,224,1,2,1,2.4,2.8,2701,0,0,0
3.5,0.99,2,3,9,4,5,4.2,75,0.8,263,2,2,3,4.6,2.0,4210,0,0,0
3.5,0.75,2,1,8,3,2,1.8,90,0.8,218,1,4,1,4.2,2.6,1883,0,1,0
3.8,0.57,2,1,62,2,9,1.8,62,0.4,159,1,3,1,2.4,1.4,1346,0,1,1
3.5,0.9,1,2,9,6,1,1.8,86,0.8,254,2,4,2,4.2,2.4,1594,0,1,0
3.8,0.57,1,2,50,3,6,4.2,65,0.4,144,1,3,1,2.4,2.2,1865,0,0,0
3.5,0.82,2,4,10,3,9,4.2,75,0.8,199,3,5,2,4.2,3.8,4847,0,0,0
1.8,0.66,2,2,20,3,8,4.2,74,0.5,134,1,3,1,4.2,2.6,1391,0,0,0
3.5,0.88,3,2,1,5,4,4.2,78,0.8,245,3,4,3,4.2,3.0,5743,0,0,0
3.8,0.59,1,1,5,3,9,4.2,77,0.4,235,2,3,2,2.4,1.8,3065,0,0,0
3.8,0.5,2,2,61,4,8,4.2,90,0.4,198,1,3,1,2.4,3.2,3449,0,0,1
3.5,0.8,2,3,2,4,4,4.2,76,0.8,252,4,6,2,4.2,3.0,5476,0,0,0
3.8,0.41,2,2,35,4,6,4.2,77,0.4,250,2,4,2,2.4,2.2,2538,0,0,0
3.8,0.51,1,2,51,5,6,4.2,86,0.4,149,2,3,2,2.4,2.0,1187,0,0,0
3.5,0.93,2,4,5,3,5,4.2,80,0.8,209,3,3,3,4.2,2.0,5831,0,0,0
3.5,0.8,2,2,9,4,4,4.2,78,0.8,263,3,4,3,4.2,3.0,4390,0,0,0
1.8,0.68,1,1,6,4,7,4.2,78,0.5,273,1,5,2,4.2,3.2,2126,0,0,1
1.8,0.69,1,2,19,6,8,4.2,88,0.5,192,2,3,1,4.2,2.0,2944,0,0,0
3.5,0.74,3,3,5,4,1,4.2,70,0.8,180,3,3,3,4.2,4.0,4346,0,0,0
3.5,0.88,2,1,9,6,8,1.8,90,0.8,284,1,4,1,4.2,1.8,1845,0,1,0
3.5,0.87,2,2,9,5,4,4.2,72,0.8,171,3,2,3,4.2,3.2,5252,0,0,0
3.5,1.0,4,3,7,3,5,4.2,79,0.8,212,2,2,3,4.6,3.4,4742,0,0,0
3.8,0.57,2,2,3,3,7,4.2,77,0.4,250,1,3,1,2.4,2.8,2371,0,0,0
3.5,0.95,2,3,6,3,2,4.2,73,0.8,150,2,2,3,4.2,2.8,5697,0,0,0
3.5,0.91,2,3,4,3,5,4.2,79,0.8,160,2,2,3,4.2,3.0,4376,0,0,0
3.5,0.89,2,1,4,4,3,1.8,87,0.8,241,2,5,2,4.2,2.8,1145,0,1,0
3.8,0.54,2,1,4,4,8,4.2,75,0.4,235,2,4,2,2.4,1.2,2068,0,0,0
3.5,0.8,3,3,6,4,1,4.2,72,0.8,196,2,5,3,4.2,2.4,4258,0,0,0
3.8,0.51,2,1,51,4,9,4.2,86,0.4,110,1,3,2,2.4,3.0,1043,0,0,0
3.8,0.53,2,1,47,4,9,4.2,80,0.4,257,1,2,1,2.4,3.0,3547,0,0,0
3.5,0.97,2,3,7,4,2,4.2,76,0.8,199,3,3,3,4.6,3.0,5342,0,0,0
3.8,0.56,1,1,52,2,9,1.8,74,0.4,133,2,3,1,2.4,2.8,7692,0,1,0
3.8,0.51,5,1,47,2,6,1.8,75,0.4,160,2,3,1,2.4,2.6,1433,1,1,1
3.8,0.56,1,2,49,2,7,1.8,67,0.4,147,1,3,2,2.4,2.6,6035,0,1,0
3.8,0.53,2,2,49,2,7,4.2,75,0.4,286,2,3,2,2.4,2.8,2407,0,0,0
3.8,0.48,2,2,21,5,10,4.2,88,0.4,114,2,3,1,2.4,2.6,1372,0,0,0
3.8,0.44,1,2,56,2,8,4.2,70,0.4,130,1,3,2,2.4,2.8,1406,0,0,0
3.5,0.86,3,3,6,4,2,4.2,80,0.8,137,4,2,3,4.2,3.2,5208,0,0,1
3.5,1.0,1,1,9,2,7,1.8,85,0.8,155,1,5,1,4.6,3.0,1740,0,1,0
3.8,0.59,2,2,12,4,10,4.2,75,0.4,228,2,3,1,2.4,1.6,3359,0,0,0
3.5,0.92,4,2,3,3,5,4.2,70,0.8,188,3,4,4,4.2,2.2,4033,0,0,0
3.5,0.73,2,1,3,4,3,1.8,88,0.8,276,2,2,2,4.2,2.8,1966,0,1,0
3.8,0.5,2,1,46,3,6,4.2,89,0.4,196,1,3,1,2.4,2.6,3476,0,0,1
3.5,0.71,4,2,10,6,3,4.2,77,0.8,266,2,5,2,4.2,2.2,4140,0,0,0
3.5,0.88,4,3,7,5,6,4.2,73,0.8,140,4,3,3,4.2,3.6,4799,0,0,0
3.8,0.55,1,1,45,4,9,4.2,76,0.4,233,2,2,2,2.4,3.0,2370,0,0,0
3.8,0.54,2,2,5,3,7,4.2,80,0.4,254,1,2,2,2.4,2.2,2962,0,0,0
3.8,0.37,1,1,29,3,8,4.2,86,0.4,181,2,2,1,2.4,3.8,2925,0,0,0
3.5,0.82,2,2,1,4,1,4.2,70,0.8,171,2,2,2,4.2,2.6,5635,0,0,0
3.8,0.39,1,1,13,4,6,4.2,78,0.4,239,1,4,2,2.4,2.4,2415,0,0,0
3.5,1.0,2,2,2,3,1,4.2,74,0.8,148,2,4,3,4.6,2.8,5557,0,0,0
3.8,0.45,1,2,29,2,7,1.8,62,0.4,126,2,3,2,2.4,2.8,8377,0,1,0
3.5,0.88,1,2,2,7,5,1.8,89,0.8,272,2,4,1,4.2,3.8,1754,0,1,0
3.5,0.92,4,4,5,3,6,4.2,77,0.8,251,2,3,3,4.2,3.0,5608,0,0,1
3.8,0.58,2,2,60,3,7,4.2,67,0.4,151,1,2,1,2.4,2.0,1925,0,0,0
3.5,0.99,4,4,9,4,9,4.2,78,0.8,214,3,6,2,4.6,3.0,4736,0,0,1
3.5,0.88,3,4,4,3,7,4.2,77,0.8,261,4,4,2,4.2,3.2,4307,0,0,0
3.8,0.61,1,1,63,4,10,4.2,75,0.4,223,1,3,1,4.2,2.2,2427,0,0,0
3.8,0.46,4,1,30,2,10,1.8,67,0.4,160,1,3,2,2.4,2.6,1870,1,1,0
3.5,0.82,4,3,5,3,2,4.2,71,0.8,178,4,3,3,4.2,3.6,5686,0,0,0
3.8,0.55,2,2,6,2,8,1.8,71,0.4,136,1,3,2,2.4,1.8,1617,0,1,0
3.8,0.52,2,2,51,2,10,1.8,66,0.4,159,2,3,2,2.4,1.8,1372,0,1,0
1.8,0.63,2,1,39,3,9,4.2,74,0.4,153,1,2,2,4.2,2.0,1328,0,0,0
1.8,0.69,2,2,8,3,9,4.2,80,0.5,250,2,3,1,4.2,2.6,3617,0,0,0
3.5,0.98,4,3,2,2,8,4.2,77,0.8,232,4,6,2,4.6,2.6,5281,0,0,1
3.5,0.96,3,3,6,3,7,4.2,77,0.8,212,3,3,3,4.6,2.8,5935,0,0,0
3.8,0.5,4,2,51,4,6,4.2,89,0.4,159,5,2,2,2.4,2.4,1791,1,0,0
3.8,0.59,1,1,5,5,9,4.2,85,0.4,146,2,4,2,2.4,2.2,1718,0,0,0
3.5,0.96,2,2,3,5,3,4.2,80,0.8,210,4,6,2,4.2,3.6,5051,0,0,1
3.5,0.98,4,3,3,3,7,4.2,78,0.8,206,2,2,2,4.6,3.2,5113,0,0,0
3.5,0.79,3,2,5,3,5,4.2,76,0.8,284,4,10,2,4.2,3.2,5479,0,0,0
3.8,0.49,2,1,48,2,7,1.8,67,0.4,146,2,3,2,2.4,2.2,1262,0,1,0
3.8,0.54,1,1,38,2,10,1.8,61,0.4,152,1,3,1,2.4,3.2,1495,0,1,0
3.5,0.93,4,2,7,5,6,4.2,77,0.8,137,4,2,3,4.2,3.6,5338,0,0,1
3.5,0.79,2,2,4,7,9,1.8,89,0.8,306,2,4,1,4.2,2.4,1739,0,1,0
1.8,0.63,2,1,56,3,7,4.2,76,0.4,212,2,2,1,4.2,3.0,3976,0,0,1
3.8,0.57,2,1,38,5,8,4.2,77,0.4,255,1,4,2,2.4,2.2,2771,0,0,0
3.5,0.73,2,2,9,4,3,4.2,78,0.8,273,4,2,2,4.2,2.4,5151,0,0,0
3.5,0.94,3,4,7,4,3,4.2,77,0.8,145,4,3,3,4.2,3.4,5823,0,0,0
3.8,0.54,2,1,42,3,7,4.2,64,0.4,166,2,2,1,2.4,3.0,1816,0,0,0
3.8,0.58,2,1,20,4,7,4.2,79,0.4,259,1,3,2,2.4,2.8,2154,0,0,0
3.8,0.53,2,1,35,4,7,4.2,86,0.4,177,2,2,2,2.4,2.4,1965,0,0,0
3.5,0.91,2,2,10,5,2,1.8,87,0.8,236,1,5,1,4.2,3.0,1630,0,1,0
3.8,0.54,1,1,55,3,8,4.2,76,0.4,283,2,6,1,2.4,2.0,3912,0,0,0
1.8,0.63,1,2,11,3,7,4.2,78,0.4,250,2,4,2,4.2,2.4,3464,0,0,0
3.5,0.71,3,2,9,5,2,4.2,71,0.8,141,4,3,2,4.2,4.2,4857,0,0,0
3.5,0.89,2,3,1,3,4,4.2,77,0.8,188,2,6,3,4.2,2.4,4856,0,0,0
3.8,0.46,2,2,43,2,10,1.8,67,0.4,156,1,3,2,2.4,2.4,1426,0,1,0
3.5,0.96,1,1,7,7,7,1.8,89,0.8,277,2,5,2,4.6,2.0,1260,0,1,0
3.5,0.99,1,1,10,4,8,1.8,89,0.8,263,2,6,1,4.6,3.2,1345,0,1,0
3.5,0.95,2,4,8,3,1,4.2,72,0.8,158,2,2,2,4.2,3.2,5907,0,0,0
3.5,0.92,4,3,2,5,3,4.2,80,0.8,222,2,4,4,4.2,2.8,4060,0,0,0
3.5,0.79,3,4,5,5,2,4.2,76,0.8,248,4,3,4,4.2,3.8,5946,0,0,0
3.8,0.51,1,2,30,2,6,1.8,68,0.4,141,2,3,2,2.4,2.8,1323,0,1,0
3.5,0.76,2,3,6,3,7,4.2,75,0.8,213,4,2,2,4.2,2.4,5374,0,0,1
3.8,0.56,2,1,12,4,9,4.2,79,0.4,227,1,3,2,2.4,2.0,3187,0,0,0
3.5,0.9,2,4,2,3,8,4.2,72,0.8,138,3,3,3,4.2,3.2,4766,0,0,0
3.8,0.6,2,1,64,5,8,4.2,89,0.4,175,2,3,2,4.2,1.8,1110,0,0,0
3.8,0.51,2,1,36,4,6,4.2,77,0.4,249,1,5,2,2.4,2.6,2431,0,0,0
3.5,0.97,2,3,1,5,5,4.2,78,0.8,266,2,2,4,4.6,2.8,5494,0,0,0
3.5,0.78,4,2,4,4,6,4.2,76,0.8,206,3,2,3,4.2,3.6,5194,0,0,0
3.5,0.95,2,3,3,3,8,4.2,78,0.8,98,4,3,2,4.2,3.2,5553,0,0,0
1.8,0.68,2,2,23,5,10,4.2,87,0.5,190,1,2,1,4.2,2.6,3960,0,0,0
3.5,0.73,4,2,10,2,4,4.2,72,0.8,187,3,2,3,4.2,2.8,5957,0,0,0
3.8,0.38,2,1,31,3,10,4.2,67,0.4,134,2,3,2,2.4,3.2,1504,0,0,0
3.8,0.51,1,2,12,3,8,4.2,76,0.4,237,2,4,1,2.4,4.4,2416,0,0,0
3.5,0.75,4,2,1,4,6,4.2,72,0.8,194,2,2,2,4.2,2.6,5300,0,0,0
3.5,0.86,2,3,2,4,3,4.2,71,0.8,181,4,2,2,4.2,3.4,4154,0,0,0
3.5,0.92,2,2,4,3,7,4.2,72,0.8,138,2,10,2,4.2,3.0,4496,0,0,0
3.8,0.57,1,1,44,5,7,4.2,85,0.4,149,2,3,1,2.4,2.4,1811,0,0,1
3.5,0.93,3,3,4,2,7,4.2,76,0.8,204,2,10,2,4.2,3.4,4679,0,0,0
3.5,0.91,3,3,1,2,8,4.2,79,0.8,264,3,3,2,4.2,3.6,5437,0,0,0
3.8,0.59,2,2,6,4,8,4.2,80,0.4,202,1,3,2,2.4,2.6,2616,0,0,0
1.8,0.65,2,2,10,3,10,1.8,85,0.5,271,1,4,1,4.2,1.6,1679,0,1,0
3.8,0.57,1,1,56,3,8,4.2,65,0.4,135,2,3,2,2.4,1.4,1490,0,0,1
3.5,0.99,2,1,1,4,3,1.8,86,0.8,262,1,6,1,4.6,2.0,1249,0,1,0
3.5,0.79,2,2,1,6,2,1.8,85,0.8,293,1,5,1,4.2,2.6,1278,0,1,0
3.8,0.51,1,1,18,4,6,4.2,88,0.4,155,2,3,1,2.4,2.4,1419,0,0,0
3.5,0.99,1,1,2,5,9,1.8,86,0.8,228,2,5,1,4.6,2.0,1950,0,1,0
3.5,0.72,2,3,5,3,7,4.2,79,0.8,148,3,2,2,4.2,2.8,4082,0,0,0
1.8,0.66,1,1,13,2,6,4.2,77,0.5,236,2,3,2,4.2,2.6,2171,0,0,0
3.5,0.74,3,4,7,4,4,4.2,79,0.8,261,3,2,4,4.2,2.8,5764,0,0,0
1.8,0.62,2,1,29,3,6,4.2,87,0.4,180,2,3,2,4.2,2.4,1414,0,0,0
1.8,0.68,2,2,48,3,7,4.2,76,0.5,237,2,5,2,4.2,1.6,2057,0,0,0
3.8,0.59,1,1,11,5,7,4.2,77,0.4,250,1,3,1,2.4,3.6,3373,0,0,0
3.8,0.52,1,2,50,5,7,4.2,90,0.4,192,2,3,2,2.4,2.6,3777,0,0,1
3.5,0.99,4,3,1,4,8,4.2,75,0.8,230,3,3,3,4.6,2.6,5114,0,0,0
3.8,0.53,2,1,23,2,9,1.8,71,0.4,146,1,3,1,2.4,2.4,1711,0,1,0
3.8,0.53,2,2,9,2,7,1.8,70,0.4,149,1,3,1,2.4,2.6,1221,0,1,0
3.5,0.76,4,2,1,2,4,4.2,76,0.8,211,3,4,3,4.2,3.0,5673,0,0,0
3.5,0.95,4,3,7,5,2,4.2,71,0.8,194,4,3,3,4.2,2.4,5545,0,0,0
