EMP_Sat_OnPrem_mean,Emp_Identity,Emp_Position,number_project,EMP_Engagement_mean,Sensor_Heartbeat(Average/Min),average_montly_hours,Emp_Role,time_spend_company,Emp_Title,EMP_Sat_Remote_mean,Emp_Competitive_mean,Sensor_StepCount,left_Company,salary,Work_accident
3.8,2,2,4,4.2,85,158,2,2,2,2.4,2.2,1060,0,medium,0
3.5,4,2,3,4.2,76,153,2,3,2,4.2,3.6,4056,0,medium,1
3.5,3,3,2,4.2,70,169,4,4,3,4.2,3.2,4968,0,low,0
0.0,4,3,3,4.2,78,164,2,4,2,4.6,3.8,5761,0,medium,0
3.8,1,2,3,1.8,74,153,1,5,1,4.2,2.4,1972,1,low,0
3.5,4,4,3,4.2,74,150,4,4,4,4.2,4.0,4662,0,medium,0
3.5,2,3,4,4.2,80,266,2,2,3,4.2,3.6,4290,0,low,1
3.8,1,2,2,1.8,65,148,1,3,2,2.4,2.8,6123,1,medium,0
3.5,3,4,2,4.2,77,157,4,3,4,4.6,3.0,4547,0,medium,0
1.8,1,2,4,4.2,88,124,1,2,1,4.2,2.2,1714,0,medium,0
3.5,1,2,6,1.8,90,298,2,4,2,4.6,2.2,1648,1,low,0
3.5,4,4,2,4.2,77,166,3,4,4,4.2,2.8,4638,0,medium,0
3.8,2,1,3,4.2,75,227,1,3,1,2.4,2.0,2041,0,medium,0
3.5,1,1,6,1.8,89,305,1,4,2,4.2,2.0,1015,1,low,0
3.8,1,2,2,1.8,65,143,1,3,2,2.4,2.6,1517,1,low,0
3.8,1,2,3,4.2,79,229,1,2,1,4.2,3.0,2628,0,low,1
3.8,1,2,4,4.2,77,257,1,2,2,2.4,2.4,2703,0,high,0
3.8,2,2,3,4.2,75,280,1,2,2,2.4,2.2,2923,0,low,0
3.8,4,5,3,4.2,90,185,5,10,2,2.4,2.0,3640,0,high,0
1.8,2,1,3,4.2,75,176,2,3,2,4.2,3.2,1705,0,medium,0
3.8,2,1,3,4.2,74,106,2,8,2,2.4,4.0,1685,0,high,0
1.8,1,2,2,4.2,78,239,1,5,1,4.2,3.0,2181,0,low,0
3.8,2,1,3,4.2,78,261,2,2,2,2.4,2.4,3930,0,low,0
3.5,4,3,4,4.2,72,151,2,3,3,4.2,3.2,4732,0,medium,1
3.5,2,2,4,4.2,75,212,2,2,4,4.2,4.2,4239,0,medium,0
3.8,2,2,2,1.8,65,127,1,3,1,2.4,3.0,1583,1,low,0
1.8,1,2,3,4.2,79,234,2,3,2,4.2,2.8,2111,0,medium,0
1.8,1,2,4,4.2,78,209,2,6,1,4.2,3.0,3532,0,low,0
3.5,2,2,4,1.8,86,227,1,5,1,4.2,2.4,1354,1,low,0
1.8,1,1,6,4.2,80,221,2,10,1,4.2,2.8,2219,0,medium,0
3.5,3,2,3,4.2,71,180,4,6,3,4.2,3.0,4802,0,low,0
3.5,3,2,6,4.2,79,103,2,4,3,4.2,3.0,5089,0,low,0
3.5,4,3,5,4.2,76,269,2,3,2,4.2,3.6,4489,0,low,0
3.8,2,1,2,1.8,62,140,1,3,2,2.4,2.6,7067,1,medium,0
3.5,2,3,4,4.2,76,222,4,2,3,4.6,2.8,5028,0,low,0
3.5,2,1,6,1.8,86,280,1,4,2,4.6,2.8,1819,1,low,0
3.8,4,2,3,4.2,61,139,5,8,1,2.4,3.8,1718,0,medium,0
3.8,1,2,3,4.2,76,280,1,4,1,2.4,2.2,2774,0,low,0
1.8,2,1,4,4.2,85,167,2,3,1,4.2,3.2,1197,0,low,1
3.5,2,1,6,1.8,87,276,1,4,2,4.2,2.8,1319,1,low,0
3.8,1,1,4,4.2,78,264,2,3,2,2.4,2.0,2020,0,high,0
3.5,4,3,3,4.2,80,252,3,2,2,4.2,3.0,4630,0,low,0
3.8,1,1,2,1.8,66,130,2,3,2,2.4,2.2,1405,1,low,0
3.8,2,1,4,4.2,89,137,2,6,1,2.4,1.6,1754,0,medium,0
3.8,1,1,3,4.2,71,142,2,2,2,2.4,2.8,1496,0,medium,0
3.5,3,3,6,4.2,72,192,2,6,4,4.2,3.4,4014,0,medium,0
3.8,2,1,2,1.8,74,145,1,3,1,2.4,2.4,8237,1,medium,0
3.8,2,2,3,4.2,74,134,2,3,2,2.4,3.2,1522,0,low,0
3.5,4,3,4,4.2,77,151,2,4,2,4.2,2.2,5469,0,medium,0
3.8,1,1,2,1.8,69,129,2,3,1,2.4,2.6,1597,1,low,0
3.5,4,4,5,4.2,76,223,4,3,3,4.2,2.8,4905,0,medium,1
3.8,2,2,3,4.2,79,256,2,3,2,2.4,3.8,3328,0,medium,0
1.8,2,2,3,4.2,63,176,1,2,2,4.2,2.6,1730,0,low,0
3.5,3,4,3,4.2,77,228,3,3,3,4.2,3.6,4208,0,medium,0
3.8,2,2,2,1.8,75,156,2,3,1,2.4,2.4,1736,1,low,0
3.8,2,2,2,4.2,75,155,2,2,2,2.4,3.2,1932,0,medium,1
3.8,2,2,2,4.2,73,99,2,4,1,2.4,2.2,1858,0,low,0
3.5,4,3,4,4.2,80,223,3,3,2,4.2,2.8,4974,0,low,0
1.8,2,2,5,4.2,87,123,1,2,1,4.2,2.6,1653,0,low,0
3.5,3,3,3,4.2,78,192,4,2,2,4.2,3.6,5069,0,low,0
3.5,2,1,5,1.8,85,268,2,5,1,4.2,2.0,1061,1,medium,0
3.8,1,1,4,4.2,77,212,1,7,1,2.4,2.0,2666,0,medium,0
3.5,1,2,5,1.8,87,254,2,6,2,4.2,2.4,1951,1,low,0
3.8,1,2,3,4.2,62,147,1,3,2,2.4,3.0,1092,0,low,0
3.5,2,2,4,4.2,80,207,4,2,2,4.2,2.0,4099,0,medium,0
3.5,1,2,5,1.8,88,241,2,5,1,4.2,2.0,1834,1,low,1
3.5,4,2,4,4.2,70,173,2,4,2,4.2,3.6,5789,0,low,0
3.5,3,3,3,4.2,76,196,3,3,3,4.2,3.8,4431,0,low,0
3.5,3,3,4,4.2,78,239,3,2,4,4.2,2.4,4304,0,medium,0
1.8,2,2,4,4.2,77,226,2,3,1,4.2,2.4,3077,0,low,0
3.5,1,1,4,1.8,89,219,2,5,2,4.2,2.4,1702,1,low,0
3.8,1,1,2,1.8,67,149,2,3,2,2.4,2.4,1431,1,low,0
3.8,1,2,2,1.8,68,156,2,3,2,2.4,2.6,1780,1,high,0
3.5,1,1,5,1.8,88,262,1,5,2,4.2,2.4,1197,1,low,0
3.5,4,2,4,4.2,79,252,2,4,3,4.2,3.0,5226,0,low,0
3.5,1,1,7,1.8,85,267,1,4,1,4.2,2.8,1261,1,medium,0
1.8,2,2,3,4.2,60,136,1,2,2,4.2,2.6,1509,0,medium,0
3.8,2,2,2,1.8,74,132,1,3,1,2.4,1.2,1534,1,low,0
3.5,4,3,4,4.2,79,134,4,2,3,4.2,2.6,5967,0,medium,0
3.8,1,2,3,4.2,64,140,1,2,2,2.4,2.8,1712,0,high,0
3.5,3,2,5,4.2,70,97,3,6,2,4.2,3.8,5509,0,high,1
3.5,3,4,4,4.2,73,190,2,4,3,4.2,3.4,4102,0,medium,0
1.8,1,1,4,4.2,87,141,2,3,1,4.2,2.2,1875,0,medium,0
3.5,4,3,5,4.2,75,265,3,3,2,4.2,2.2,5837,0,high,0
3.5,5,5,4,4.2,80,206,5,7,5,4.2,3.2,4991,0,high,0
3.8,1,2,2,1.8,75,149,1,3,1,2.4,2.4,1654,1,low,0
3.5,4,3,5,4.2,79,260,2,3,2,4.6,3.2,4535,0,low,0
3.5,3,2,5,4.2,70,132,4,3,2,4.2,3.2,4475,0,medium,0
3.5,1,2,6,1.8,85,268,2,4,2,4.2,2.4,1170,1,low,0
3.5,2,3,4,4.2,77,227,3,2,3,4.2,2.8,4878,0,low,0
3.8,1,1,2,1.8,71,134,1,3,1,2.4,1.8,7904,1,medium,0
3.5,1,2,7,1.8,90,300,2,4,1,4.2,2.6,1244,1,medium,0
3.8,2,2,2,1.8,61,140,1,3,2,2.4,1.8,6167,1,medium,0
1.8,1,1,3,4.2,70,178,1,3,1,4.2,2.4,1481,0,low,0
1.8,2,1,3,4.2,90,199,2,2,1,4.2,2.6,3553,0,low,0
3.5,4,2,4,4.2,76,201,2,10,3,4.2,3.0,4202,0,low,0
1.8,2,2,6,4.2,88,131,2,5,2,4.2,3.4,1718,0,medium,0
3.8,1,1,2,1.8,70,146,2,3,2,2.4,1.8,6732,1,medium,0
0.0,1,2,5,1.8,85,246,1,5,2,4.6,2.2,1185,1,low,0
3.5,3,4,5,4.2,76,208,2,8,2,4.6,2.8,5155,0,medium,1
3.5,4,3,5,4.2,78,125,3,3,2,4.2,3.4,4997,0,low,1
3.5,4,4,3,4.2,75,156,4,3,4,4.2,2.4,4636,0,medium,0
3.8,2,1,6,4.2,76,270,1,5,1,2.4,3.2,2117,0,low,0
3.5,3,3,4,4.2,85,200,4,2,2,4.2,2.6,5249,0,medium,0
3.5,2,3,3,4.2,75,270,4,6,2,4.2,3.8,4195,0,medium,0
1.8,1,1,5,4.2,85,178,1,7,2,4.2,3.0,1824,0,medium,1
3.5,3,2,4,4.2,78,249,3,5,3,4.2,3.2,4396,0,low,0
3.5,2,2,4,4.2,75,215,3,2,2,4.2,2.4,5151,0,low,0
3.5,2,2,4,4.2,77,246,2,2,2,4.2,2.4,4908,0,low,0
3.8,1,1,5,4.2,78,261,1,8,2,4.2,2.4,2103,0,medium,0
3.8,1,2,4,4.2,75,266,2,2,1,2.4,1.6,3336,0,low,0
3.8,1,1,6,4.2,86,165,2,3,2,2.4,2.4,1265,0,low,0
1.8,2,1,6,1.8,86,294,2,4,2,4.2,2.2,1265,1,low,0
3.8,2,2,6,4.2,85,121,1,5,1,2.4,2.2,1734,0,low,0
3.5,3,3,5,4.2,77,260,3,3,2,4.2,3.4,4586,0,medium,0
3.8,2,2,3,4.2,75,121,1,3,1,2.4,3.0,1196,0,medium,0
3.8,1,2,2,1.8,71,148,1,3,2,2.4,3.0,1955,1,low,0
3.5,1,2,5,1.8,86,241,1,5,2,4.6,3.0,1146,1,low,0
3.5,4,3,5,4.2,78,243,3,3,4,4.2,3.2,4420,0,medium,0
3.5,4,2,3,4.2,76,216,3,4,2,4.2,3.4,4934,0,low,0
1.8,1,2,4,4.2,90,191,1,3,1,4.2,1.8,2353,0,high,1
3.5,4,3,5,4.2,80,222,3,2,2,4.2,3.2,4460,0,medium,0
3.8,1,1,3,4.2,73,100,2,8,1,2.4,3.2,1607,0,medium,1
3.8,2,2,2,1.8,63,138,1,3,2,2.4,2.4,6424,1,medium,0
3.8,4,1,3,4.2,78,207,5,7,2,2.4,1.6,2182,0,medium,0
3.5,3,4,5,4.2,75,242,3,3,3,4.2,3.0,5013,0,medium,1
3.5,3,3,6,4.2,78,206,3,2,2,4.6,3.0,5646,0,low,0
3.5,1,2,5,1.8,85,218,1,6,1,4.2,1.8,1519,1,low,0
3.5,2,2,4,4.2,77,134,2,4,3,4.2,3.6,4507,0,low,0
3.5,1,2,5,1.8,86,263,1,4,1,4.2,2.2,1995,1,low,0
3.5,3,3,3,4.2,77,246,4,3,2,4.2,2.2,4707,0,low,0
3.8,2,2,2,1.8,60,130,1,3,1,2.4,1.8,1682,1,low,0
3.5,3,4,3,4.2,71,199,3,3,4,4.2,3.4,4377,0,medium,0
3.5,1,1,6,1.8,85,273,1,4,1,4.2,1.6,1361,1,low,0
3.5,4,2,4,4.2,79,268,3,3,2,4.2,3.0,5521,0,medium,0
3.8,1,1,5,4.2,75,281,1,3,1,2.4,2.4,2463,0,low,1
3.8,1,2,4,4.2,89,187,1,5,2,2.4,1.8,2034,0,medium,1
3.5,3,2,4,4.2,77,254,4,4,2,4.2,2.2,5137,0,low,0
3.8,2,1,3,4.2,79,217,2,3,2,2.4,1.8,3163,0,high,0
3.5,2,1,6,1.8,88,249,1,4,1,4.2,2.8,1710,1,medium,0
3.8,2,2,2,1.8,64,130,1,3,1,2.4,2.4,1612,1,low,0
1.8,1,1,6,4.2,90,171,2,5,2,4.2,2.6,1947,0,high,1
3.5,3,3,3,4.2,75,264,4,4,2,4.2,3.0,4265,0,low,0
3.5,3,4,5,4.2,80,145,3,2,2,4.6,2.8,4485,0,medium,0
3.5,3,3,3,4.2,76,263,2,6,3,4.2,3.6,4429,0,high,0
3.8,1,1,2,1.8,68,152,2,3,1,2.4,2.4,1483,1,low,0
3.8,2,1,2,1.8,75,155,1,3,2,2.4,2.0,1090,1,low,0
3.8,1,2,4,4.2,79,240,2,2,2,2.4,3.4,3146,0,medium,0
3.5,2,3,4,4.2,78,251,4,2,2,4.2,2.4,4800,0,low,0
1.8,2,1,6,4.2,79,241,2,6,2,4.2,3.4,2806,0,high,0
3.8,2,1,4,4.2,86,159,1,2,1,2.4,2.8,1886,0,low,0
1.8,1,2,5,4.2,86,161,2,3,1,4.2,2.8,1037,0,medium,0
3.8,1,1,3,4.2,76,236,1,3,1,2.4,2.0,3537,0,medium,0
3.5,4,2,5,4.2,77,230,2,10,3,4.2,3.8,5619,0,high,0
3.8,2,2,2,4.2,73,127,2,4,1,2.4,2.0,1228,0,medium,0
3.5,4,2,2,4.2,70,163,4,3,2,4.6,2.4,5887,0,low,0
3.5,4,3,4,4.2,76,248,3,3,3,4.2,2.4,5028,0,low,1
3.5,1,2,5,1.8,85,291,2,4,1,4.2,1.8,1663,1,low,0
3.5,3,4,5,4.2,75,273,3,4,4,4.2,2.4,5119,0,medium,0
3.5,3,4,3,4.2,72,136,3,2,3,4.2,4.2,5749,0,medium,0
3.5,4,3,3,4.2,76,202,2,3,2,4.2,2.0,5169,0,medium,1
0.0,3,3,3,4.2,76,141,4,2,3,4.6,3.8,5923,0,low,1
1.8,1,2,3,4.2,75,203,1,2,1,4.2,2.4,3976,0,medium,0
3.8,2,2,2,1.8,69,158,1,3,1,2.4,2.8,1802,1,low,0
3.5,2,2,6,1.8,85,285,1,4,1,4.2,2.8,1631,1,medium,0
3.5,2,2,6,1.8,89,309,2,4,2,4.2,2.6,1289,1,medium,0
3.8,1,1,3,4.2,75,224,2,3,1,2.4,1.6,3945,0,low,0
3.5,2,3,4,4.2,70,175,4,3,2,4.2,2.0,5861,0,medium,0
1.8,2,2,3,4.2,75,254,2,3,1,4.2,2.4,2965,0,medium,0
3.5,1,1,7,1.8,89,310,1,5,2,4.2,2.8,1563,1,low,0
3.5,2,3,3,4.2,80,204,3,3,2,4.2,2.6,5900,0,medium,0
3.8,1,2,3,4.2,65,135,2,3,1,2.4,2.4,1912,0,medium,1
1.8,1,1,4,4.2,86,141,2,2,2,4.2,2.0,1340,0,low,1
3.5,2,1,4,1.8,89,268,2,5,1,4.6,2.8,1932,1,medium,0
3.8,1,2,4,4.2,77,273,1,2,2,2.4,2.2,3462,0,high,0
3.8,1,2,2,1.8,61,131,1,3,2,2.4,2.6,1924,1,high,0
1.8,1,2,3,4.2,61,143,2,3,1,4.2,2.6,1343,0,medium,0
3.5,2,4,4,4.2,79,246,4,2,2,4.2,3.4,4633,0,medium,1
3.8,1,1,3,4.2,80,213,1,6,2,4.2,2.0,2424,0,low,0
3.8,1,1,2,1.8,71,151,1,3,1,2.4,2.0,1617,1,low,0
3.8,1,2,2,4.2,80,285,1,5,1,2.4,2.0,2922,0,medium,0
3.5,1,1,6,1.8,89,301,2,5,2,4.2,2.2,1452,1,low,0
3.5,2,4,6,4.2,79,247,2,6,3,4.2,2.8,4691,0,medium,0
3.8,2,2,2,1.8,69,151,1,3,2,2.4,2.4,1059,1,low,0
3.5,3,2,4,4.2,71,141,4,2,2,4.2,2.4,4331,0,low,0
3.5,1,1,4,1.8,85,249,2,5,2,4.6,3.2,1195,1,low,0
3.5,2,3,3,4.2,86,200,4,3,3,4.2,3.0,4777,0,high,0
3.8,1,2,4,4.2,75,244,2,3,1,2.4,2.4,3151,0,high,0
3.5,4,3,3,4.2,76,242,2,2,2,4.2,2.4,5635,0,low,0
3.5,4,3,2,4.2,80,271,2,6,2,4.2,3.4,4237,0,low,0
3.5,3,3,5,4.2,76,245,3,3,2,4.2,2.8,4343,0,low,1
3.5,3,3,3,4.2,70,152,2,4,4,4.2,3.6,5943,0,medium,1
3.8,1,2,5,4.2,87,199,2,4,2,2.4,2.4,2885,0,low,0
3.5,1,1,6,1.8,85,250,2,4,1,4.2,3.0,1623,1,low,0
3.5,3,2,3,4.2,78,211,2,2,2,4.2,3.0,6000,0,low,0
3.5,1,2,5,1.8,87,235,1,5,1,4.6,2.0,1332,1,low,0
3.5,2,2,4,1.8,90,246,2,5,2,4.2,2.0,1646,1,medium,0
3.5,4,3,3,4.2,80,190,2,4,4,4.2,3.0,5963,0,medium,0
3.5,2,1,4,1.8,87,226,1,5,1,4.2,2.6,1510,1,medium,0
3.5,4,2,3,4.2,70,197,3,2,2,4.2,3.0,4865,0,low,0
3.8,1,2,6,4.2,76,264,2,6,1,2.4,2.6,2494,0,low,0
3.5,3,4,5,4.2,90,200,4,3,4,4.6,2.2,4225,0,medium,0
3.5,3,3,3,4.2,74,176,4,3,3,4.2,3.6,5168,0,low,0
3.5,2,1,5,1.8,85,242,2,5,2,4.2,2.6,1824,1,medium,0
3.5,2,3,3,4.2,74,190,4,3,2,4.2,2.6,4468,0,medium,1
3.8,2,1,2,1.8,60,155,1,3,2,2.4,1.8,6662,1,medium,0
3.5,2,1,5,1.8,89,275,1,5,1,4.6,2.2,1156,1,low,0
3.8,1,1,2,1.8,63,153,1,3,1,2.4,1.8,6768,1,medium,0
3.8,2,2,4,4.2,78,214,2,2,2,2.4,3.0,3073,0,low,0
3.5,2,3,3,4.2,70,179,3,2,2,4.2,3.0,4882,0,low,0
3.8,1,1,3,4.2,87,198,2,3,1,2.4,2.8,3667,0,medium,0
3.5,2,1,6,1.8,90,271,2,4,2,4.2,3.2,1636,1,medium,0
3.8,1,1,3,4.2,77,224,1,2,1,2.4,2.8,2701,0,medium,0
3.5,2,3,4,4.2,75,263,2,2,3,4.6,2.0,4210,0,low,0
3.5,2,1,3,1.8,90,218,1,4,1,4.2,2.6,1883,1,medium,0
3.8,2,1,2,1.8,62,159,1,3,1,2.4,1.4,1346,1,low,1
3.5,1,2,6,1.8,86,254,2,4,2,4.2,2.4,1594,1,low,0
3.8,1,2,3,4.2,65,144,1,3,1,2.4,2.2,1865,0,low,0
3.5,2,4,3,4.2,75,199,3,5,2,4.2,3.8,4847,0,medium,0
1.8,2,2,3,4.2,74,134,1,3,1,4.2,2.6,1391,0,low,0
3.5,3,2,5,4.2,78,245,3,4,3,4.2,3.0,5743,0,low,0
3.8,1,1,3,4.2,77,235,2,3,2,2.4,1.8,3065,0,low,0
3.8,2,2,4,4.2,90,198,1,3,1,2.4,3.2,3449,0,low,1
3.5,2,3,4,4.2,76,252,4,6,2,4.2,3.0,5476,0,medium,0
3.8,2,2,4,4.2,77,250,2,4,2,2.4,2.2,2538,0,low,0
3.8,1,2,5,4.2,86,149,2,3,2,2.4,2.0,1187,0,medium,0
3.5,2,4,3,4.2,80,209,3,3,3,4.2,2.0,5831,0,medium,0
3.5,2,2,4,4.2,78,263,3,4,3,4.2,3.0,4390,0,low,0
1.8,1,1,4,4.2,78,273,1,5,2,4.2,3.2,2126,0,medium,1
1.8,1,2,6,4.2,88,192,2,3,1,4.2,2.0,2944,0,high,0
3.5,3,3,4,4.2,70,180,3,3,3,4.2,4.0,4346,0,high,0
3.5,2,1,6,1.8,90,284,1,4,1,4.2,1.8,1845,1,low,0
3.5,2,2,5,4.2,72,171,3,2,3,4.2,3.2,5252,0,low,0
3.5,4,3,3,4.2,79,212,2,2,3,4.6,3.4,4742,0,low,0
3.8,2,2,3,4.2,77,250,1,3,1,2.4,2.8,2371,0,low,0
3.5,2,3,3,4.2,73,150,2,2,3,4.2,2.8,5697,0,low,0
3.5,2,3,3,4.2,79,160,2,2,3,4.2,3.0,4376,0,high,0
3.5,2,1,4,1.8,87,241,2,5,2,4.2,2.8,1145,1,low,0
3.8,2,1,4,4.2,75,235,2,4,2,2.4,1.2,2068,0,medium,0
3.5,3,3,4,4.2,72,196,2,5,3,4.2,2.4,4258,0,low,0
3.8,2,1,4,4.2,86,110,1,3,2,2.4,3.0,1043,0,low,0
3.8,2,1,4,4.2,80,257,1,2,1,2.4,3.0,3547,0,high,0
3.5,2,3,4,4.2,76,199,3,3,3,4.6,3.0,5342,0,low,0
3.8,1,1,2,1.8,74,133,2,3,1,2.4,2.8,7692,1,medium,0
3.8,5,1,2,1.8,75,160,2,3,1,2.4,2.6,1433,1,low,1
3.8,1,2,2,1.8,67,147,1,3,2,2.4,2.6,6035,1,medium,0
3.8,2,2,2,4.2,75,286,2,3,2,2.4,2.8,2407,0,medium,0
3.8,2,2,5,4.2,88,114,2,3,1,2.4,2.6,1372,0,low,0
3.8,1,2,2,4.2,70,130,1,3,2,2.4,2.8,1406,0,low,0
3.5,3,3,4,4.2,80,137,4,2,3,4.2,3.2,5208,0,high,1
3.5,1,1,2,1.8,85,155,1,5,1,4.6,3.0,1740,1,low,0
3.8,2,2,4,4.2,75,228,2,3,1,2.4,1.6,3359,0,medium,0
3.5,4,2,3,4.2,70,188,3,4,4,4.2,2.2,4033,0,medium,0
3.5,2,1,4,1.8,88,276,2,2,2,4.2,2.8,1966,1,medium,0
3.8,2,1,3,4.2,89,196,1,3,1,2.4,2.6,3476,0,medium,1
3.5,4,2,6,4.2,77,266,2,5,2,4.2,2.2,4140,0,low,0
3.5,4,3,5,4.2,73,140,4,3,3,4.2,3.6,4799,0,high,0
3.8,1,1,4,4.2,76,233,2,2,2,2.4,3.0,2370,0,medium,0
3.8,2,2,3,4.2,80,254,1,2,2,2.4,2.2,2962,0,low,0
3.8,1,1,3,4.2,86,181,2,2,1,2.4,3.8,2925,0,low,0
3.5,2,2,4,4.2,70,171,2,2,2,4.2,2.6,5635,0,medium,0
3.8,1,1,4,4.2,78,239,1,4,2,2.4,2.4,2415,0,low,0
3.5,2,2,3,4.2,74,148,2,4,3,4.6,2.8,5557,0,low,0
3.8,1,2,2,1.8,62,126,2,3,2,2.4,2.8,8377,1,medium,0
3.5,1,2,7,1.8,89,272,2,4,1,4.2,3.8,1754,1,medium,0
3.5,4,4,3,4.2,77,251,2,3,3,4.2,3.0,5608,0,medium,1
3.8,2,2,3,4.2,67,151,1,2,1,2.4,2.0,1925,0,low,0
3.5,4,4,4,4.2,78,214,3,6,2,4.6,3.0,4736,0,medium,1
3.5,3,4,3,4.2,77,261,4,4,2,4.2,3.2,4307,0,medium,0
3.8,1,1,4,4.2,75,223,1,3,1,4.2,2.2,2427,0,medium,0
3.8,4,1,2,1.8,67,160,1,3,2,2.4,2.6,1870,1,low,0
3.5,4,3,3,4.2,71,178,4,3,3,4.2,3.6,5686,0,low,0
3.8,2,2,2,1.8,71,136,1,3,2,2.4,1.8,1617,1,low,0
3.8,2,2,2,1.8,66,159,2,3,2,2.4,1.8,1372,1,low,0
1.8,2,1,3,4.2,74,153,1,2,2,4.2,2.0,1328,0,low,0
1.8,2,2,3,4.2,80,250,2,3,1,4.2,2.6,3617,0,low,0
3.5,4,3,2,4.2,77,232,4,6,2,4.6,2.6,5281,0,low,1
3.5,3,3,3,4.2,77,212,3,3,3,4.6,2.8,5935,0,low,0
3.8,4,2,4,4.2,89,159,5,2,2,2.4,2.4,1791,0,medium,0
3.8,1,1,5,4.2,85,146,2,4,2,2.4,2.2,1718,0,low,0
3.5,2,2,5,4.2,80,210,4,6,2,4.2,3.6,5051,0,low,1
3.5,4,3,3,4.2,78,206,2,2,2,4.6,3.2,5113,0,low,0
3.5,3,2,3,4.2,76,284,4,10,2,4.2,3.2,5479,0,low,0
3.8,2,1,2,1.8,67,146,2,3,2,2.4,2.2,1262,1,low,0
3.8,1,1,2,1.8,61,152,1,3,1,2.4,3.2,1495,1,low,0
3.5,4,2,5,4.2,77,137,4,2,3,4.2,3.6,5338,0,low,1
3.5,2,2,7,1.8,89,306,2,4,1,4.2,2.4,1739,1,medium,0
1.8,2,1,3,4.2,76,212,2,2,1,4.2,3.0,3976,0,medium,1
3.8,2,1,5,4.2,77,255,1,4,2,2.4,2.2,2771,0,medium,0
3.5,2,2,4,4.2,78,273,4,2,2,4.2,2.4,5151,0,low,0
3.5,3,4,4,4.2,77,145,4,3,3,4.2,3.4,5823,0,medium,0
3.8,2,1,3,4.2,64,166,2,2,1,2.4,3.0,1816,0,medium,0
3.8,2,1,4,4.2,79,259,1,3,2,2.4,2.8,2154,0,low,0
3.8,2,1,4,4.2,86,177,2,2,2,2.4,2.4,1965,0,low,0
3.5,2,2,5,1.8,87,236,1,5,1,4.2,3.0,1630,1,medium,0
3.8,1,1,3,4.2,76,283,2,6,1,2.4,2.0,3912,0,medium,0
1.8,1,2,3,4.2,78,250,2,4,2,4.2,2.4,3464,0,low,0
3.5,3,2,5,4.2,71,141,4,3,2,4.2,4.2,4857,0,low,0
3.5,2,3,3,4.2,77,188,2,6,3,4.2,2.4,4856,0,medium,0
3.8,2,2,2,1.8,67,156,1,3,2,2.4,2.4,1426,1,low,0
3.5,1,1,7,1.8,89,277,2,5,2,4.6,2.0,1260,1,low,0
3.5,1,1,4,1.8,89,263,2,6,1,4.6,3.2,1345,1,medium,0
3.5,2,4,3,4.2,72,158,2,2,2,4.2,3.2,5907,0,medium,0
3.5,4,3,5,4.2,80,222,2,4,4,4.2,2.8,4060,0,medium,0
3.5,3,4,5,4.2,76,248,4,3,4,4.2,3.8,5946,0,medium,0
3.8,1,2,2,1.8,68,141,2,3,2,2.4,2.8,1323,1,low,0
3.5,2,3,3,4.2,75,213,4,2,2,4.2,2.4,5374,0,medium,1
3.8,2,1,4,4.2,79,227,1,3,2,2.4,2.0,3187,0,low,0
3.5,2,4,3,4.2,72,138,3,3,3,4.2,3.2,4766,0,medium,0
3.8,2,1,5,4.2,89,175,2,3,2,4.2,1.8,1110,0,medium,0
3.8,2,1,4,4.2,77,249,1,5,2,2.4,2.6,2431,0,medium,0
3.5,2,3,5,4.2,78,266,2,2,4,4.6,2.8,5494,0,medium,0
3.5,4,2,4,4.2,76,206,3,2,3,4.2,3.6,5194,0,medium,0
3.5,2,3,3,4.2,78,98,4,3,2,4.2,3.2,5553,0,medium,0
1.8,2,2,5,4.2,87,190,1,2,1,4.2,2.6,3960,0,medium,0
3.5,4,2,2,4.2,72,187,3,2,3,4.2,2.8,5957,0,medium,0
3.8,2,1,3,4.2,67,134,2,3,2,2.4,3.2,1504,0,medium,0
3.8,1,2,3,4.2,76,237,2,4,1,2.4,4.4,2416,0,high,0
3.5,4,2,4,4.2,72,194,2,2,2,4.2,2.6,5300,0,low,0
3.5,2,3,4,4.2,71,181,4,2,2,4.2,3.4,4154,0,low,0
3.5,2,2,3,4.2,72,138,2,10,2,4.2,3.0,4496,0,low,0
3.8,1,1,5,4.2,85,149,2,3,1,2.4,2.4,1811,0,medium,1
3.5,3,3,2,4.2,76,204,2,10,2,4.2,3.4,4679,0,low,0
3.5,3,3,2,4.2,79,264,3,3,2,4.2,3.6,5437,0,low,0
3.8,2,2,4,4.2,80,202,1,3,2,2.4,2.6,2616,0,low,0
1.8,2,2,3,1.8,85,271,1,4,1,4.2,1.6,1679,1,low,0
3.8,1,1,3,4.2,65,135,2,3,2,2.4,1.4,1490,0,low,1
3.5,2,1,4,1.8,86,262,1,6,1,4.6,2.0,1249,1,medium,0
3.5,2,2,6,1.8,85,293,1,5,1,4.2,2.6,1278,1,low,0
3.8,1,1,4,4.2,88,155,2,3,1,2.4,2.4,1419,0,low,0
3.5,1,1,5,1.8,86,228,2,5,1,4.6,2.0,1950,1,low,0
3.5,2,3,3,4.2,79,148,3,2,2,4.2,2.8,4082,0,medium,0
1.8,1,1,2,4.2,77,236,2,3,2,4.2,2.6,2171,0,medium,0
3.5,3,4,4,4.2,79,261,3,2,4,4.2,2.8,5764,0,medium,0
